transaction_id,customer_id,transaction_date,transaction_type,amount,channel,merchant_category
T000200_030,C000200,2026-07-31,Credit,181.05,Mobile App,Food
T000200_031,C000200,2026-06-16,Debit,158.74,Mobile App,Transfer
T000200_032,C000200,2026-07-28,Debit,65.44,Branch,Shopping
T000200_033,C000200,2026-05-09,Debit,77.55,POS,Investment
T000200_034,C000200,2026-08-06,Credit,54.6,Internet Banking,Food
T000200_035,C000200,2026-08-19,Debit,144.87,Mobile App,Shopping
T000200_036,C000200,2026-08-07,Debit,96.19,Mobile App,Shopping
T000201_001,C000201,2026-08-25,Credit,216.78,Branch,Transfer
T000201_002,C000201,2026-03-18,Debit,155.46,Mobile App,Travel
T000201_003,C000201,2026-08-27,Debit,142.46,Mobile App,Transfer
T000201_004,C000201,2026-08-20,Credit,55.43,ATM,Transfer
T000201_005,C000201,2026-08-18,Debit,124.31,Internet Banking,Cash
T000201_006,C000201,2026-07-20,Debit,190.51,ATM,Food
T000201_007,C000201,2026-08-24,Debit,151.99,ATM,Food
T000201_008,C000201,2026-07-31,Debit,66.66,Internet Banking,Cash
T000201_009,C000201,2026-07-31,Debit,234.09,Mobile App,Food
T000201_010,C000201,2026-08-02,Debit,150.65,POS,Cash
T000201_011,C000201,2026-08-23,Debit,115.85,Internet Banking,Other
T000201_012,C000201,2026-08-23,Credit,82.11,Mobile App,Investment
T000201_013,C000201,2026-08-13,Debit,83.14,Mobile App,Bills
T000201_014,C000201,2026-07-26,Debit,149.73,Branch,Other
T000201_015,C000201,2026-08-07,Debit,162.59,ATM,Travel
T000201_016,C000201,2026-07-31,Credit,40.4,Mobile App,Cash
T000201_017,C000201,2026-08-23,Debit,137.74,Branch,Cash
T000201_018,C000201,2026-07-29,Debit,221.27,Branch,Travel
T000201_019,C000201,2026-07-08,Debit,125.55,POS,Travel
T000201_020,C000201,2026-08-27,Debit,162.26,Internet Banking,Bills
T000201_021,C000201,2026-08-12,Debit,218.35,POS,Cash
T000201_022,C000201,2026-05-24,Debit,151.31,Mobile App,Transfer
T000201_023,C000201,2026-08-17,Debit,114.99,ATM,Cash
T000201_024,C000201,2026-06-14,Debit,118.87,Mobile App,Other
T000201_025,C000201,2026-07-08,Debit,77.08,Mobile App,Travel
T000201_026,C000201,2026-07-24,Debit,217.62,Internet Banking,Travel
T000201_027,C000201,2026-08-10,Debit,68.74,ATM,Cash
T000202_001,C000202,2026-07-23,Debit,70.07,Internet Banking,Food
T000202_002,C000202,2026-08-06,Debit,126.25,Internet Banking,Travel
T000202_003,C000202,2026-08-16,Debit,138.8,Branch,Transfer
T000202_004,C000202,2026-08-05,Debit,196.16,Internet Banking,Other
T000202_005,C000202,2026-08-16,Credit,148.97,Mobile App,Other
T000202_006,C000202,2026-05-15,Debit,115.58,Mobile App,Bills
T000202_007,C000202,2026-08-01,Debit,106.94,Branch,Travel
T000202_008,C000202,2026-08-11,Debit,98.19,POS,Cash
T000202_009,C000202,2026-06-25,Credit,124.8,Internet Banking,Other
T000202_010,C000202,2026-07-24,Debit,105.64,Mobile App,Travel
T000202_011,C000202,2026-07-29,Credit,219.02,Mobile App,Cash
T000202_012,C000202,2026-07-04,Debit,86.83,Branch,Cash
T000202_013,C000202,2026-08-07,Debit,62.2,ATM,Shopping
T000202_014,C000202,2026-03-31,Debit,86.88,Mobile App,Bills
T000202_015,C000202,2026-07-14,Credit,184.33,Mobile App,Transfer
T000202_016,C000202,2026-08-18,Debit,88.51,Mobile App,Transfer
T000202_017,C000202,2026-07-30,Debit,91.55,Internet Banking,Food
T000202_018,C000202,2026-03-29,Debit,133.44,Branch,Cash
T000202_019,C000202,2026-08-21,Credit,178.03,ATM,Cash
T000202_020,C000202,2026-06-28,Debit,154.7,Mobile App,Other
T000202_021,C000202,2026-07-24,Debit,82.79,Mobile App,Transfer
T000202_022,C000202,2026-06-24,Debit,119.25,Mobile App,Transfer
T000203_001,C000203,2026-01-18,Credit,239.03,Internet Banking,Investment
T000203_002,C000203,2026-04-16,Debit,94.36,Branch,Cash
T000203_003,C000203,2026-06-03,Credit,497.25,Branch,Cash
T000203_004,C000203,2026-06-14,Debit,135.67,POS,Cash
T000203_005,C000203,2026-05-21,Credit,182.69,Branch,Food
T000203_006,C000203,2026-06-08,Credit,390.93,Internet Banking,Food
T000203_007,C000203,2026-05-23,Debit,392.5,Mobile App,Other
T000203_008,C000203,2026-06-08,Debit,596.27,Internet Banking,Cash
T000204_001,C000204,2026-06-08,Credit,44.32,Branch,Other
T000204_002,C000204,2026-08-11,Credit,82.2,Branch,Other
T000204_003,C000204,2026-07-31,Debit,65.02,Branch,Cash
T000204_004,C000204,2026-08-13,Debit,55.42,Mobile App,Other
T000204_005,C000204,2026-07-07,Credit,40.0,Internet Banking,Transfer
T000204_006,C000204,2026-08-01,Credit,50.95,Mobile App,Cash
T000204_007,C000204,2026-08-23,Credit,64.04,Mobile App,Cash
T000204_008,C000204,2026-07-25,Credit,51.18,Mobile App,Other
T000204_009,C000204,2026-08-17,Credit,40.0,Internet Banking,Other
T000204_010,C000204,2026-08-17,Debit,40.0,Mobile App,Bills
T000204_011,C000204,2026-08-06,Credit,201.19,Internet Banking,Travel
T000204_012,C000204,2026-08-11,Debit,40.0,ATM,Transfer
T000204_013,C000204,2026-08-21,Credit,91.04,Mobile App,Transfer
T000204_014,C000204,2026-08-10,Credit,111.54,Mobile App,Food
T000204_015,C000204,2026-08-22,Debit,41.55,Mobile App,Investment
T000204_016,C000204,2026-07-31,Credit,109.09,Mobile App,Other
T000204_017,C000204,2026-06-08,Debit,133.89,Mobile App,Other
T000204_018,C000204,2026-08-23,Credit,189.18,Branch,Travel
T000204_019,C000204,2026-04-10,Credit,137.21,Branch,Shopping
T000204_020,C000204,2026-08-22,Credit,66.57,Mobile App,Cash
T000204_021,C000204,2026-08-20,Credit,82.19,Branch,Other
T000204_022,C000204,2026-06-13,Credit,56.81,Branch,Investment
T000204_023,C000204,2026-08-02,Credit,40.0,Mobile App,Transfer
T000204_024,C000204,2026-07-21,Debit,93.19,Internet Banking,Shopping
T000204_025,C000204,2026-07-18,Credit,114.9,ATM,Other
T000204_026,C000204,2026-07-11,Debit,129.27,Mobile App,Food
T000204_027,C000204,2026-08-21,Debit,40.0,Internet Banking,Food
T000204_028,C000204,2026-08-11,Debit,96.68,Branch,Other
T000204_029,C000204,2026-08-22,Credit,62.53,Internet Banking,Bills
T000204_030,C000204,2026-08-02,Debit,44.15,POS,Food
T000204_031,C000204,2026-08-21,Debit,70.35,Branch,Other
T000204_032,C000204,2026-08-21,Debit,90.55,Internet Banking,Bills
T000204_033,C000204,2026-07-27,Debit,92.19,POS,Cash
T000204_034,C000204,2026-08-07,Credit,95.62,Mobile App,Shopping
T000205_001,C000205,2026-01-31,Debit,86.95,Internet Banking,Investment
T000205_002,C000205,2026-01-31,Debit,248.21,Mobile App,Shopping
T000205_003,C000205,2026-03-11,Debit,196.16,Internet Banking,Cash
T000205_004,C000205,2026-03-31,Debit,402.45,Branch,Other
T000205_005,C000205,2026-03-24,Credit,127.37,Mobile App,Investment
T000205_006,C000205,2026-03-10,Credit,110.3,POS,Transfer
T000205_007,C000205,2026-03-16,Credit,232.41,POS,Food
T000205_008,C000205,2025-11-22,Debit,250.73,Mobile App,Investment
T000205_009,C000205,2026-03-28,Debit,417.24,Mobile App,Shopping
T000205_010,C000205,2026-03-18,Debit,211.46,Mobile App,Investment
T000205_011,C000205,2026-02-27,Debit,130.32,Mobile App,Cash
T000205_012,C000205,2026-03-05,Debit,209.29,Mobile App,Shopping
T000205_013,C000205,2026-03-17,Debit,254.91,POS,Transfer
T000205_014,C000205,2026-03-09,Credit,101.23,Internet Banking,Bills
T000205_015,C000205,2026-03-06,Debit,269.69,Internet Banking,Other
T000205_016,C000205,2026-03-10,Debit,335.84,Branch,Bills
T000206_001,C000206,2026-08-19,Debit,103.47,Internet Banking,Cash
T000206_002,C000206,2026-08-06,Credit,74.78,Branch,Other
T000206_003,C000206,2026-08-14,Debit,91.07,ATM,Bills
T000206_004,C000206,2026-07-28,Debit,57.58,Internet Banking,Food
T000206_005,C000206,2026-08-08,Debit,40.0,Mobile App,Food
T000206_006,C000206,2026-08-17,Debit,148.74,Mobile App,Travel
T000206_007,C000206,2026-06-27,Debit,49.81,ATM,Cash
T000206_008,C000206,2026-01-10,Credit,105.41,Internet Banking,Bills
T000206_009,C000206,2026-06-18,Debit,68.92,Mobile App,Shopping
T000206_010,C000206,2026-07-22,Debit,78.18,Mobile App,Food
T000206_011,C000206,2026-07-24,Debit,41.1,Branch,Investment
T000206_012,C000206,2026-08-01,Debit,104.81,Mobile App,Transfer
T000206_013,C000206,2026-08-10,Debit,85.63,Mobile App,Shopping
T000206_014,C000206,2026-08-14,Credit,45.25,Internet Banking,Travel
T000206_015,C000206,2026-07-22,Debit,40.0,Mobile App,Travel
T000206_016,C000206,2026-08-04,Credit,148.73,Mobile App,Cash
T000206_017,C000206,2026-07-24,Debit,126.84,Internet Banking,Shopping
T000206_018,C000206,2026-07-11,Debit,102.56,ATM,Shopping
T000206_019,C000206,2026-08-06,Debit,40.0,ATM,Shopping
T000206_020,C000206,2026-06-22,Credit,42.41,POS,Transfer
T000206_021,C000206,2026-07-07,Debit,103.75,POS,Travel
T000206_022,C000206,2026-08-06,Debit,94.25,ATM,Shopping
T000206_023,C000206,2026-07-24,Debit,63.51,POS,Food
T000206_024,C000206,2026-08-13,Debit,62.12,Mobile App,Transfer
T000206_025,C000206,2026-07-09,Debit,53.7,ATM,Bills
T000206_026,C000206,2026-08-17,Debit,59.89,Mobile App,Transfer
T000206_027,C000206,2026-08-13,Debit,125.16,Branch,Shopping
T000206_028,C000206,2026-08-15,Debit,115.82,Mobile App,Bills
T000206_029,C000206,2026-07-26,Debit,114.19,Branch,Investment
T000206_030,C000206,2026-06-12,Debit,40.0,Mobile App,Transfer
T000206_031,C000206,2026-08-08,Debit,60.77,POS,Cash
T000206_032,C000206,2026-08-10,Debit,191.09,Branch,Other
T000206_033,C000206,2026-08-18,Debit,71.96,Branch,Cash
T000206_034,C000206,2026-08-06,Debit,150.11,Mobile App,Other
T000206_035,C000206,2026-07-14,Credit,61.26,ATM,Investment
T000206_036,C000206,2026-07-13,Debit,47.13,Branch,Bills
T000206_037,C000206,2026-06-30,Debit,40.0,ATM,Travel
T000206_038,C000206,2026-08-04,Debit,40.0,Internet Banking,Travel
T000206_039,C000206,2026-08-15,Debit,47.19,Internet Banking,Bills
T000206_040,C000206,2026-08-13,Credit,61.7,POS,Investment
T000206_041,C000206,2026-08-12,Debit,54.32,POS,Shopping
T000206_042,C000206,2026-07-25,Debit,40.0,Mobile App,Cash
T000206_043,C000206,2026-08-14,Debit,45.83,Branch,Investment
T000206_044,C000206,2026-07-17,Debit,40.0,Mobile App,Shopping
T000207_001,C000207,2026-08-07,Debit,116.4,Mobile App,Travel
T000207_002,C000207,2026-07-25,Debit,210.81,Internet Banking,Cash
T000207_003,C000207,2026-06-09,Debit,148.9,Mobile App,Shopping
T000207_004,C000207,2026-06-30,Debit,80.67,Branch,Bills
T000207_005,C000207,2026-06-30,Debit,135.32,ATM,Investment
T000207_006,C000207,2026-08-01,Debit,100.13,Mobile App,Bills
T000207_007,C000207,2026-05-18,Debit,166.02,POS,Travel
T000207_008,C000207,2026-03-14,Credit,101.83,POS,Food
T000207_009,C000207,2026-07-28,Credit,92.57,Mobile App,Investment
T000207_010,C000207,2026-07-30,Debit,40.0,Mobile App,Food
T000207_011,C000207,2026-08-01,Debit,114.18,Internet Banking,Travel
T000207_012,C000207,2026-08-07,Credit,119.02,POS,Cash
T000207_013,C000207,2026-06-24,Debit,70.06,Mobile App,Other
T000207_014,C000207,2026-08-05,Credit,201.6,Internet Banking,Bills
T000207_015,C000207,2026-04-10,Credit,157.29,Internet Banking,Transfer
T000207_016,C000207,2026-08-05,Debit,91.25,Mobile App,Travel
T000207_017,C000207,2026-07-20,Credit,101.81,Mobile App,Shopping
T000207_018,C000207,2026-07-12,Credit,122.1,Mobile App,Other
T000207_019,C000207,2026-08-04,Debit,131.76,Internet Banking,Other
T000207_020,C000207,2026-06-12,Credit,97.84,Mobile App,Food
T000207_021,C000207,2026-07-23,Debit,159.43,Mobile App,Shopping
T000207_022,C000207,2026-08-01,Debit,188.42,Branch,Transfer
T000207_023,C000207,2026-06-22,Credit,169.21,Branch,Investment
T000207_024,C000207,2026-08-04,Debit,130.16,Mobile App,Other
T000207_025,C000207,2026-07-30,Credit,225.57,Mobile App,Food
T000207_026,C000207,2026-07-08,Debit,70.07,ATM,Travel
T000207_027,C000207,2026-07-14,Debit,140.59,Mobile App,Other
T000207_028,C000207,2026-08-08,Debit,220.39,Internet Banking,Investment
T000207_029,C000207,2026-07-26,Debit,140.35,ATM,Investment
T000207_030,C000207,2026-07-28,Debit,129.61,ATM,Cash
T000207_031,C000207,2026-08-01,Debit,71.61,Mobile App,Bills
T000207_032,C000207,2026-07-22,Debit,181.19,Branch,Other
T000207_033,C000207,2026-08-08,Debit,110.22,Mobile App,Food
T000207_034,C000207,2026-06-19,Credit,167.72,Mobile App,Food
T000207_035,C000207,2026-06-05,Debit,78.12,ATM,Cash
T000207_036,C000207,2026-08-04,Debit,337.66,Branch,Shopping
T000207_037,C000207,2026-07-21,Debit,123.93,Internet Banking,Transfer
T000207_038,C000207,2026-06-22,Credit,72.22,POS,Investment
T000207_039,C000207,2026-07-29,Debit,189.18,Internet Banking,Travel
T000207_040,C000207,2026-08-05,Debit,140.58,Branch,Other
T000207_041,C000207,2026-07-22,Debit,82.06,Mobile App,Other
T000207_042,C000207,2026-07-04,Debit,70.82,Mobile App,Transfer
T000207_043,C000207,2026-07-23,Debit,633.83,Mobile App,Transfer
T000207_044,C000207,2026-07-27,Credit,224.56,Internet Banking,Other
T000207_045,C000207,2026-07-19,Debit,188.82,Mobile App,Travel
T000207_046,C000207,2026-06-20,Debit,42.83,Internet Banking,Shopping
T000207_047,C000207,2026-08-01,Debit,237.17,Mobile App,Cash
T000207_048,C000207,2026-07-30,Credit,121.79,POS,Transfer
T000207_049,C000207,2026-07-06,Credit,263.5,Mobile App,Other
T000207_050,C000207,2026-07-25,Debit,139.93,Internet Banking,Cash
T000207_051,C000207,2026-08-08,Debit,267.94,Mobile App,Travel
T000207_052,C000207,2026-06-20,Credit,144.14,Mobile App,Travel
T000207_053,C000207,2026-07-23,Debit,176.54,POS,Food
T000207_054,C000207,2026-07-31,Debit,65.39,ATM,Travel
T000207_055,C000207,2026-07-30,Debit,96.87,ATM,Food
T000207_056,C000207,2026-07-30,Debit,42.08,Mobile App,Shopping
T000207_057,C000207,2026-07-26,Debit,159.43,Mobile App,Bills
T000207_058,C000207,2026-07-20,Debit,79.73,Mobile App,Shopping
T000207_059,C000207,2026-06-25,Debit,171.15,Internet Banking,Bills
T000207_060,C000207,2026-06-23,Debit,300.1,Mobile App,Cash
T000207_061,C000207,2026-08-07,Debit,90.84,Branch,Transfer
T000207_062,C000207,2026-07-28,Debit,62.95,Internet Banking,Shopping
T000207_063,C000207,2026-08-02,Debit,159.75,Branch,Investment
T000208_001,C000208,2026-07-20,Debit,40.0,Internet Banking,Food
T000208_002,C000208,2026-08-17,Credit,40.0,Internet Banking,Transfer
T000208_003,C000208,2026-08-05,Credit,40.0,Mobile App,Travel
T000208_004,C000208,2026-08-06,Debit,40.0,Branch,Travel
T000208_005,C000208,2026-08-19,Credit,50.71,Internet Banking,Bills
T000208_006,C000208,2026-05-03,Credit,41.2,Mobile App,Transfer
T000208_007,C000208,2026-08-12,Debit,40.0,ATM,Bills
T000208_008,C000208,2026-07-25,Credit,54.02,Mobile App,Other
T000208_009,C000208,2026-07-17,Debit,62.41,Mobile App,Travel
T000208_010,C000208,2026-08-16,Credit,40.0,Mobile App,Food
T000208_011,C000208,2026-07-17,Credit,40.27,Mobile App,Travel
T000208_012,C000208,2026-08-07,Credit,40.0,Internet Banking,Food
T000208_013,C000208,2026-08-22,Credit,40.0,Mobile App,Travel
T000208_014,C000208,2026-08-06,Credit,40.0,Internet Banking,Shopping
T000208_015,C000208,2026-07-28,Credit,40.0,Internet Banking,Other
T000208_016,C000208,2026-07-06,Credit,45.1,Mobile App,Other
T000208_017,C000208,2026-06-13,Credit,40.0,ATM,Food
T000208_018,C000208,2026-06-26,Debit,41.83,Internet Banking,Shopping
T000208_019,C000208,2026-07-26,Credit,40.0,POS,Shopping
T000208_020,C000208,2026-08-14,Credit,40.0,Branch,Investment
T000208_021,C000208,2026-05-04,Credit,40.0,Mobile App,Cash
T000208_022,C000208,2026-08-07,Debit,43.19,Mobile App,Bills
T000208_023,C000208,2026-08-07,Credit,40.0,Mobile App,Travel
T000208_024,C000208,2026-08-21,Debit,40.0,ATM,Food
T000209_001,C000209,2026-07-24,Credit,187.51,Mobile App,Food
T000209_002,C000209,2026-05-24,Credit,123.91,Mobile App,Transfer
T000209_003,C000209,2026-04-21,Credit,135.59,Mobile App,Food
T000209_004,C000209,2026-04-27,Debit,123.3,Mobile App,Other
T000209_005,C000209,2026-08-26,Credit,201.33,Mobile App,Bills
T000209_006,C000209,2026-08-22,Credit,94.34,Branch,Other
T000209_007,C000209,2026-08-05,Debit,166.63,Mobile App,Travel
T000209_008,C000209,2026-08-21,Debit,55.92,Mobile App,Food
T000209_009,C000209,2026-08-24,Debit,188.99,Internet Banking,Transfer
T000209_010,C000209,2026-08-23,Credit,84.62,ATM,Bills
T000209_011,C000209,2026-06-17,Credit,83.53,Branch,Shopping
T000209_012,C000209,2026-08-27,Credit,94.98,Mobile App,Travel
T000209_013,C000209,2026-08-24,Credit,138.01,Mobile App,Shopping
T000209_014,C000209,2026-06-26,Debit,208.96,Mobile App,Cash
T000209_015,C000209,2026-08-26,Debit,210.6,Branch,Cash
T000209_016,C000209,2026-07-31,Debit,186.89,Internet Banking,Food
T000209_017,C000209,2026-08-12,Debit,121.65,Branch,Bills
T000209_018,C000209,2026-08-17,Debit,165.4,POS,Travel
T000209_019,C000209,2026-08-18,Credit,115.11,Mobile App,Cash
T000209_020,C000209,2026-08-07,Credit,121.83,Mobile App,Shopping
T000209_021,C000209,2026-06-21,Credit,63.07,Mobile App,Cash
T000209_022,C000209,2026-08-01,Credit,150.7,Branch,Cash
T000209_023,C000209,2026-08-10,Debit,156.03,Mobile App,Travel
T000209_024,C000209,2026-08-20,Debit,103.79,Mobile App,Transfer
T000209_025,C000209,2026-08-01,Debit,134.39,Mobile App,Cash
T000209_026,C000209,2026-08-01,Credit,147.31,Internet Banking,Food
T000209_027,C000209,2026-07-30,Debit,98.98,Mobile App,Shopping
T000209_028,C000209,2026-08-06,Debit,77.7,ATM,Shopping
T000210_001,C000210,2026-08-06,Debit,77.86,Mobile App,Transfer
T000210_002,C000210,2026-06-19,Credit,91.26,Mobile App,Travel
T000210_003,C000210,2026-06-19,Debit,59.34,Internet Banking,Shopping
T000210_004,C000210,2026-08-09,Credit,99.16,Branch,Food
T000210_005,C000210,2026-06-17,Debit,63.83,Mobile App,Other
T000210_006,C000210,2026-08-05,Debit,91.2,Internet Banking,Shopping
T000210_007,C000210,2026-08-12,Debit,40.02,Mobile App,Travel
T000210_008,C000210,2026-08-19,Debit,40.0,Mobile App,Transfer
T000210_009,C000210,2026-07-20,Debit,47.4,ATM,Investment
T000210_010,C000210,2026-07-10,Debit,54.83,Internet Banking,Shopping
T000210_011,C000210,2026-08-06,Debit,40.0,Mobile App,Cash
T000210_012,C000210,2026-08-17,Credit,40.0,Branch,Transfer
T000210_013,C000210,2026-08-19,Debit,40.0,Internet Banking,Transfer
T000210_014,C000210,2026-08-21,Debit,63.61,ATM,Food
T000210_015,C000210,2026-08-10,Debit,106.32,Mobile App,Other
T000210_016,C000210,2026-06-02,Debit,58.44,ATM,Bills
T000210_017,C000210,2026-08-01,Debit,40.0,Internet Banking,Shopping
T000210_018,C000210,2026-07-03,Debit,63.49,Branch,Bills
T000210_019,C000210,2026-07-11,Debit,40.0,Branch,Food
T000210_020,C000210,2026-07-24,Debit,40.0,ATM,Food
T000210_021,C000210,2026-04-18,Debit,40.0,Internet Banking,Investment
T000210_022,C000210,2026-08-10,Debit,40.14,Internet Banking,Travel
T000210_023,C000210,2026-08-24,Debit,40.0,Mobile App,Other
T000210_024,C000210,2026-06-23,Debit,77.56,Mobile App,Transfer
T000210_025,C000210,2026-08-20,Debit,40.0,Branch,Shopping
T000210_026,C000210,2026-08-11,Debit,92.9,Internet Banking,Other
T000210_027,C000210,2026-06-21,Debit,40.0,Internet Banking,Transfer
T000210_028,C000210,2026-05-24,Debit,40.0,Internet Banking,Shopping
T000210_029,C000210,2026-07-29,Debit,67.58,Mobile App,Transfer
T000211_001,C000211,2026-08-09,Debit,40.0,POS,Transfer
T000211_002,C000211,2026-08-13,Credit,57.43,Mobile App,Travel
T000211_003,C000211,2026-04-25,Debit,55.67,Mobile App,Travel
T000211_004,C000211,2026-05-10,Debit,58.3,POS,Transfer
T000211_005,C000211,2026-08-03,Debit,48.38,Mobile App,Transfer
T000211_006,C000211,2026-07-25,Debit,40.0,ATM,Transfer
T000211_007,C000211,2026-07-09,Debit,40.0,Branch,Cash
T000211_008,C000211,2026-06-27,Debit,58.7,Branch,Food
T000211_009,C000211,2026-07-28,Debit,40.0,Branch,Food
T000211_010,C000211,2026-08-07,Debit,40.0,Mobile App,Investment
T000211_011,C000211,2026-08-07,Debit,60.74,POS,Food
T000211_012,C000211,2026-08-04,Debit,40.0,ATM,Cash
T000211_013,C000211,2026-08-18,Debit,40.0,Mobile App,Shopping
T000211_014,C000211,2026-07-30,Credit,40.0,ATM,Bills
T000211_015,C000211,2026-07-24,Debit,40.0,Branch,Bills
T000211_016,C000211,2026-05-22,Debit,40.68,Mobile App,Transfer
T000211_017,C000211,2026-08-17,Debit,40.0,ATM,Food
T000211_018,C000211,2026-08-01,Debit,96.02,ATM,Travel
T000211_019,C000211,2026-08-19,Debit,40.0,Internet Banking,Cash
T000211_020,C000211,2026-07-04,Credit,40.0,Internet Banking,Travel
T000211_021,C000211,2026-08-03,Debit,40.0,Internet Banking,Cash
T000211_022,C000211,2026-06-06,Debit,40.0,Internet Banking,Shopping
T000211_023,C000211,2026-07-19,Debit,48.45,ATM,Travel
T000211_024,C000211,2026-08-03,Debit,40.0,Branch,Food
T000211_025,C000211,2026-07-10,Credit,54.46,ATM,Cash
T000211_026,C000211,2026-06-30,Credit,75.01,Internet Banking,Investment
T000211_027,C000211,2026-08-18,Credit,40.0,Mobile App,Shopping
T000211_028,C000211,2026-07-25,Debit,61.64,POS,Other
T000211_029,C000211,2026-07-09,Debit,40.0,Internet Banking,Transfer
T000211_030,C000211,2026-06-28,Debit,40.0,Mobile App,Bills
T000211_031,C000211,2026-07-25,Debit,40.0,Internet Banking,Food
T000211_032,C000211,2026-07-26,Credit,91.94,Mobile App,Bills
T000211_033,C000211,2026-07-27,Debit,40.0,Mobile App,Travel
T000211_034,C000211,2026-08-05,Debit,40.0,Mobile App,Travel
