customer_id,age,customer_tenure_years,annual_income,average_account_balance,monthly_spending,transaction_count,average_transaction_amount_x,recency_days,debit_ratio,credit_ratio,digital_usage_score,mobile_app_login_frequency,digital_transaction_ratio,products_held,engagement_score,spending_trend,total_transaction_amount,average_transaction_amount_y,median_transaction_amount,transaction_count_actual,active_months,last_transaction_date,first_transaction_date,debit_transactions,credit_transactions,transaction_amount_std,transactions_per_active_month,debit_ratio_actual,credit_ratio_actual,recency_days_actual,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,products_held_actual,product_categories_held,product_value_total,product_value_average,loan_products,investment_products,insurance_products,credit_card_products,campaigns_received,campaign_interactions,campaigns_opened,campaigns_clicked,campaigns_converted,campaign_open_rate,campaign_click_rate,campaign_conversion_rate,recommendations_received,average_suitability_score,recommendations_accepted,recommendations_converted,recommendation_acceptance_rate,recommendation_conversion_rate,high_value_transactions,monthly_income,balance_to_income_ratio,spending_to_income_ratio,transaction_value_to_income_ratio,product_penetration,high_value_transaction_ratio,digital_activity_index,relationship_depth_score,customer_value_index
C000165,28,6.9,51731,174804,2081.7,30,111.21,4.1,0.761,0.239,0.721,15.0,0.458,1,0.547,-0.034,2144.31,71.477,70.32,30,3,2026-08-25,2026-06-19,21,9,24.493415885174894,10.0,0.7,0.3,4,30,2144.31,5,2,2,9,1,1,12391.56,12391.56,0,0,0,0,6,6,2,2,0,0.3333333333333333,1.0,0.0,2,0.34850000000000003,2,0,1.0,0.0,0,4310.916666666667,3.379095706636253,0.48289033654868446,0.04145116081266552,0.125,0.0,0.58895,0.3266,0.19658333333333333
C000166,47,3.9,134740,452727,5976.8,38,180.51,4.7,0.68,0.32,0.636,14.0,0.513,2,0.667,-0.018,4919.28,129.45473684210526,118.275,38,5,2026-08-24,2026-04-14,28,10,67.24079668711596,7.6,0.7368421052631579,0.2631578947368421,5,38,4919.28,4,3,4,11,2,2,171804.81,85902.405,1,1,0,0,6,6,4,3,2,0.6666666666666666,0.75,0.6666666666666666,4,0.5005,1,1,0.25,1.0,0,11228.333333333334,3.360004453020632,0.532296274306071,0.03650942556033843,0.25,0.0,0.55445,0.4876,0.7479166666666667
C000167,30,2.4,187102,960338,8999.27,47,203.5,3.8,0.817,0.183,0.865,14.0,0.522,6,0.645,0.086,9193.07,195.5972340425532,165.26,47,5,2026-08-25,2026-04-12,33,14,83.30074107666927,9.4,0.7021276595744681,0.2978723404255319,4,47,9193.07,5,4,5,14,6,5,783258.73,130543.12166666666,1,1,1,1,7,7,5,4,2,0.7142857142857143,0.8,0.5,2,0.622,1,0,0.5,0.0,0,15591.833333333334,5.132697672927066,0.5771784374298511,0.049134001774433195,0.75,0.0,0.65975,0.681,0.894
C000168,47,8.7,63657,195283,3520.16,25,185.81,32.1,0.821,0.179,0.496,9.0,0.269,2,0.599,-0.129,4082.6,163.304,144.53,25,6,2026-07-28,2026-01-24,18,7,80.62868472200199,4.166666666666667,0.72,0.28,32,25,4082.6,1,2,4,7,2,2,87644.41,43822.205,0,0,1,0,7,7,3,0,0,0.42857142857142855,0.0,0.0,2,0.279,0,0,0.0,0.0,0,5304.75,3.0677380335234146,0.6635864084075592,0.06413434500526258,0.25,0.0,0.38044999999999995,0.5046999999999999,0.35566666666666663
C000169,43,4.5,67408,455367,2465.57,38,100.0,12.0,0.675,0.325,0.408,9.0,0.0,1,0.441,0.05,2475.93,65.15605263157894,58.905,38,5,2026-08-17,2026-04-21,28,10,27.980590332380523,7.6,0.7368421052631579,0.2631578947368421,12,38,2475.93,3,3,2,8,1,1,37508.68,37508.68,0,0,0,0,4,4,1,0,0,0.25,0.0,0.0,4,0.53325,1,0,0.25,0.0,0,5617.333333333333,6.755385117493472,0.43892178969855217,0.03673050676477569,0.125,0.0,0.27359999999999995,0.3698,0.45533333333333326
C000170,52,5.5,229080,1137322,11053.35,54,146.61,2.6,0.936,0.064,0.732,3.0,0.626,3,0.67,-0.088,13751.82,254.66333333333333,245.495,54,7,2026-08-27,2026-02-09,50,4,123.74390185089129,7.714285714285714,0.9259259259259259,0.07407407407407407,2,54,13751.82,5,5,5,15,3,3,448208.37,149402.79,0,0,1,1,7,7,5,3,1,0.7142857142857143,0.6,0.3333333333333333,4,0.7145,3,1,0.75,0.3333333333333333,0,19090.0,4.964737209708399,0.5790125720272394,0.060030644316396015,0.375,0.0,0.5159,0.6135,0.9405000000000001
C000171,52,12.2,136227,754819,7109.14,48,117.41,4.1,0.736,0.264,0.491,6.0,0.505,4,0.575,-0.006,6528.66,136.01375,124.035,48,5,2026-08-25,2026-02-19,35,13,55.077211205261065,9.6,0.7291666666666666,0.2708333333333333,4,48,6528.66,5,4,5,14,4,4,472451.27,118112.8175,0,1,1,1,6,6,3,1,0,0.5,0.3333333333333333,0.0,5,0.4934,1,1,0.2,1.0,0,11352.25,5.540891306422369,0.6262318042678764,0.04792486071043185,0.5,0.0,0.4072,0.56,0.8271666666666667
C000172,48,2.6,55263,89332,1268.25,25,100.0,3.3,0.691,0.309,0.689,12.0,0.565,1,0.612,0.039,1384.42,55.3768,48.22,25,4,2026-08-23,2026-05-08,21,4,18.050800240801884,6.25,0.84,0.16,6,25,1384.42,4,2,1,7,1,1,5353.87,5353.87,0,0,0,0,4,4,1,0,0,0.25,0.0,0.0,2,0.40049999999999997,1,0,0.5,0.0,0,4605.25,1.6164884280621754,0.27539221540632974,0.025051481099469808,0.125,0.0,0.5712999999999999,0.3836,0.12141666666666667
C000173,26,15.2,80140,348406,4084.6,36,117.45,9.2,0.737,0.263,0.72,15.0,0.822,2,0.733,-0.135,4688.62,130.23944444444444,116.055,36,5,2026-08-20,2026-02-22,26,10,59.49033971732335,7.2,0.7222222222222222,0.2777777777777778,9,36,4688.62,3,3,4,10,2,2,89361.59,44680.795,0,0,0,1,3,3,3,3,2,1.0,1.0,0.6666666666666666,2,0.47450000000000003,2,0,1.0,0.0,0,6678.333333333333,4.347466932867482,0.6116196655852258,0.05850536561018218,0.25,0.0,0.6795,0.5074,0.5507500000000001
C000174,35,6.2,63957,338330,1287.19,49,100.0,12.1,0.798,0.202,0.608,15.0,0.482,1,0.613,-0.19,2164.18,44.166938775510204,40.0,49,6,2026-08-17,2026-03-25,43,6,10.072176445552378,8.166666666666666,0.8775510204081632,0.12244897959183673,12,49,2164.18,3,4,2,9,1,1,23563.63,23563.63,0,0,0,0,4,4,3,1,1,0.75,0.3333333333333333,1.0,3,0.505,0,0,0.0,0.0,0,5329.75,5.2899604421720845,0.24151038979314227,0.033838047438122486,0.125,0.0,0.5441,0.4589,0.32141666666666663
C000175,42,17.7,148137,921172,6999.03,57,100.0,7.9,0.837,0.163,0.438,8.0,0.324,3,0.612,-0.051,6111.5599999999995,107.22035087719297,97.08,57,4,2026-08-21,2026-03-09,53,4,40.395105386177676,14.25,0.9298245614035088,0.07017543859649122,8,57,6111.5599999999995,3,5,5,13,3,3,588360.12,196120.04,0,1,0,1,4,4,2,0,0,0.5,0.0,0.0,2,0.455,0,0,0.0,0.0,0,12344.75,6.2183789330147095,0.5669640940480771,0.04125613452412294,0.375,0.0,0.35810000000000003,0.48360000000000003,0.8528333333333333
C000176,24,11.2,223280,1112385,11729.77,52,208.58,7.4,0.764,0.236,0.506,12.0,0.259,5,0.551,-0.055,11849.619999999999,227.87730769230768,216.55,52,6,2026-08-22,2026-02-28,37,15,116.6650940809764,8.666666666666666,0.7115384615384616,0.28846153846153844,7,52,11849.619999999999,4,4,5,13,5,5,1285074.55,257014.91,1,1,1,1,6,6,2,0,0,0.3333333333333333,0.0,0.0,5,0.5854,3,0,0.6,0.0,0,18606.666666666668,4.9820180938731635,0.6304068434252956,0.05307067359369401,0.625,0.0,0.41245,0.6403,0.9370833333333333
C000177,64,3.3,70641,192519,2007.79,6,385.39,180.0,0.808,0.192,0.274,12.0,0.09,1,0.34,0.026,1630.11,271.685,254.14,6,5,2026-02-11,2025-09-05,6,0,67.681146193013,1.2,1.0,0.0,199,6,1630.11,1,1,1,3,1,1,5888.6,5888.6,0,0,0,0,6,6,2,1,1,0.3333333333333333,0.5,1.0,4,0.34125,2,1,0.5,0.5,0,5886.75,2.725315326793222,0.34106935066038135,0.02307597570815815,0.125,0.0,0.26580000000000004,0.3395,0.3115
C000178,23,2.6,68036,541134,2341.48,41,100.0,10.9,0.581,0.419,0.37,1.0,0.443,1,0.441,0.164,2969.28,72.42146341463415,68.22,41,4,2026-08-18,2026-05-12,25,16,31.578681540002236,10.25,0.6097560975609756,0.3902439024390244,11,41,2969.28,3,3,3,9,1,1,38539.59,38539.59,0,0,0,0,3,3,1,0,0,0.3333333333333333,0.0,0.0,4,0.249,1,1,0.25,1.0,0,5669.666666666667,7.953642189429126,0.41298371450408605,0.043642777353165976,0.125,0.0,0.28725,0.33230000000000004,0.48216666666666663
C000179,35,4.6,129396,278594,5047.02,52,103.95,1.8,0.632,0.368,0.347,4.0,0.352,2,0.533,-0.046,4826.96,92.82615384615384,87.53999999999999,52,4,2026-08-27,2026-05-24,29,23,36.18731665760572,13.0,0.5576923076923077,0.4423076923076923,2,52,4826.96,5,4,4,13,2,2,141099.24,70549.62,0,0,0,1,7,7,2,0,0,0.2857142857142857,0.0,0.0,2,0.501,1,0,0.5,0.0,0,10783.0,2.153034096880893,0.46805341741630346,0.03730378064236916,0.25,0.0,0.28414999999999996,0.40990000000000004,0.6400833333333333
C000180,46,12.4,59863,367851,2867.92,31,100.0,4.0,0.804,0.196,0.852,20.0,0.543,1,0.647,0.05,3348.31,108.01,103.29,31,4,2026-08-24,2026-05-12,27,4,51.30534741460518,7.75,0.8709677419354839,0.12903225806451613,5,31,3348.31,4,2,3,9,1,1,29900.94,29900.94,0,0,0,0,7,7,3,2,0,0.42857142857142855,0.6666666666666666,0.0,3,0.4606666666666667,0,0,0.0,0.0,0,4988.583333333333,6.144880811185541,0.5748966807543893,0.05593288007617393,0.125,0.0,0.71915,0.3941,0.39725000000000005
C000181,53,6.0,95377,415690,4824.0,40,131.33,9.7,0.771,0.229,0.293,5.0,0.364,4,0.437,-0.06,5909.62,147.7405,130.13,40,5,2026-08-19,2026-03-14,31,9,78.99386749810198,8.0,0.775,0.225,10,40,5909.62,3,3,4,10,4,4,143662.34,35915.585,0,1,1,1,3,3,2,0,0,0.6666666666666666,0.0,0.0,4,0.27925,2,0,0.5,0.0,0,7948.083333333333,4.358388290678046,0.6069387797896768,0.061960640405967896,0.5,0.0,0.27285,0.5186,0.6444166666666666
C000182,47,10.9,49901,24480,1791.67,26,100.0,1.1,0.641,0.359,0.856,19.0,0.823,1,0.596,-0.021,1939.42,74.59307692307692,57.724999999999994,26,4,2026-08-27,2026-02-16,12,14,50.018952549547116,6.5,0.46153846153846156,0.5384615384615384,2,26,1939.42,5,2,2,9,1,1,3600.11,3600.11,0,0,0,0,3,3,2,0,0,0.6666666666666666,0.0,0.0,3,0.347,1,0,0.3333333333333333,0.0,0,4158.416666666667,0.49057133123584695,0.4308538907035931,0.03886535339973147,0.125,0.0,0.7809499999999999,0.3788,0.09658333333333333
C000183,42,5.2,65010,627218,1579.9,8,210.93,106.7,0.883,0.117,0.371,7.0,0.389,1,0.431,-0.144,1887.72,235.965,213.60500000000002,8,4,2026-05-12,2025-12-25,6,2,109.23341874824101,2.0,0.75,0.25,109,8,1887.72,1,1,1,3,1,1,110204.21,110204.21,0,0,0,1,5,5,1,1,0,0.2,1.0,0.0,4,0.39725,2,0,0.5,0.0,0,5417.5,9.648023381018305,0.291628980156899,0.029037378864790034,0.125,0.0,0.3342,0.32930000000000004,0.4380833333333333
C000184,47,5.9,84484,245769,3642.12,44,100.0,8.6,0.621,0.379,0.463,11.0,0.38,4,0.659,0.011,3201.0,72.75,65.61,44,5,2026-08-20,2026-04-30,30,14,30.9311739339171,8.8,0.6818181818181818,0.3181818181818182,9,44,3201.0,3,4,3,10,4,3,199671.22,49917.805,0,1,1,0,5,5,2,1,0,0.4,0.5,0.0,3,0.4246666666666667,2,1,0.6666666666666666,0.5,0,7040.333333333333,2.9090597036125185,0.5173220964916434,0.037888831021258465,0.5,0.0,0.41335,0.5852,0.49441666666666667
C000185,36,5.1,74318,212312,4168.25,37,123.61,5.8,0.745,0.255,0.749,6.0,0.791,1,0.716,-0.013,3963.4,107.11891891891892,87.63,37,5,2026-08-23,2026-04-21,28,9,53.26178329637405,7.4,0.7567567567567568,0.24324324324324326,6,37,3963.4,4,3,4,11,1,1,13502.77,13502.77,0,0,0,0,6,6,4,4,1,0.6666666666666666,1.0,0.25,4,0.363,1,0,0.25,0.0,0,6193.166666666667,2.856804542641083,0.6730401786915686,0.053330283376840065,0.125,0.0,0.5948,0.4523,0.4480833333333333
C000186,64,8.2,66530,194395,2898.53,27,100.0,13.2,0.766,0.234,0.694,7.0,0.415,2,0.67,-0.067,2377.69,88.0625925925926,79.63,27,4,2026-08-15,2026-05-17,21,6,45.77949235130311,6.75,0.7777777777777778,0.2222222222222222,14,27,2377.69,2,2,2,6,2,2,48121.299999999996,24060.649999999998,0,0,0,1,3,3,3,2,0,1.0,0.6666666666666666,0.0,2,0.3135,1,0,0.5,0.0,0,5544.166666666667,2.921914925597475,0.5228071546670675,0.035738614159026,0.25,0.0,0.48605,0.451,0.338
C000187,43,5.4,67612,55012,2184.4,7,291.68,48.0,0.821,0.179,0.18,4.0,0.218,2,0.364,-0.084,2558.96,365.5657142857143,299.26,7,3,2026-07-08,2026-05-05,7,0,260.4370022262033,2.3333333333333335,1.0,0.0,52,7,2558.96,1,1,2,4,2,2,14420.84,7210.42,0,0,0,1,6,6,2,2,0,0.3333333333333333,1.0,0.0,3,0.264,0,0,0.0,0.0,0,5634.333333333333,0.8136425486600012,0.38769449210199375,0.03784771933976217,0.25,0.0,0.17550000000000002,0.3217,0.21933333333333335
C000188,50,16.1,55504,85975,1792.35,10,182.12,180.0,0.734,0.266,0.109,5.0,0.228,1,0.303,-0.177,2144.34,214.43400000000003,219.37,10,4,2026-03-01,2025-12-07,10,0,61.82591046191269,2.5,1.0,0.0,181,10,2144.34,1,1,2,4,1,1,13958.79,13958.79,0,0,0,0,4,4,0,0,0,0.0,0.0,0.0,4,0.2935,0,0,0.0,0.0,0,4625.333333333333,1.548987460363217,0.3875072066878063,0.03863397232631883,0.125,0.0,0.15605,0.2909,0.14566666666666667
C000189,51,6.6,179532,585178,7221.82,41,224.3,6.4,0.703,0.297,0.683,12.0,0.539,2,0.652,-0.075,5589.7,136.33414634146342,117.7,41,4,2026-08-21,2026-05-08,26,15,60.62134797147,10.25,0.6341463414634146,0.36585365853658536,8,41,5589.7,3,3,4,10,2,2,88785.48999999999,44392.744999999995,0,0,1,0,5,5,4,3,0,0.8,0.75,0.0,5,0.5294000000000001,1,0,0.2,0.0,0,14961.0,3.2594634939732194,0.48270971191765255,0.031134839471514828,0.25,0.0,0.5621,0.4456,0.8341666666666666
C000190,29,18.0,53284,397189,2437.3,11,185.48,180.0,0.713,0.287,0.427,4.0,0.435,1,0.342,-0.029,2334.34,212.21272727272728,199.26,11,4,2026-02-26,2025-08-29,10,1,88.29967543438754,2.75,0.9090909090909091,0.09090909090909091,184,11,2334.34,1,1,2,4,1,1,50669.94,50669.94,0,0,0,0,5,5,2,1,0,0.4,0.5,0.0,5,0.3488,1,0,0.2,0.0,0,4440.333333333333,7.454188874709106,0.5489002327152617,0.04380939869379176,0.125,0.0,0.3409,0.30260000000000004,0.3541666666666667
C000191,28,10.7,212650,551705,10140.11,60,111.46,6.2,0.553,0.447,0.754,14.0,0.511,6,0.596,0.119,11287.16,188.11933333333334,160.065,60,5,2026-08-23,2026-04-14,33,27,109.59050413315101,12.0,0.55,0.45,6,60,11287.16,4,5,5,14,6,6,578248.95,96374.825,1,1,1,1,3,3,2,1,1,0.6666666666666666,0.5,1.0,3,0.47100000000000003,2,0,0.6666666666666666,0.0,0,17720.833333333332,2.594427462967317,0.5722140606630615,0.053078579826005175,0.75,0.0,0.60705,0.6663,0.8562500000000001
C000192,49,7.3,71718,146673,3245.16,43,100.0,20.9,0.727,0.273,0.285,6.0,0.186,3,0.556,0.028,2789.77,64.87837209302326,56.51,43,6,2026-08-08,2026-03-18,32,11,25.076178311604682,7.166666666666667,0.7441860465116279,0.2558139534883721,21,43,2789.77,2,4,3,9,3,3,48108.32,16036.106666666667,0,1,0,1,6,6,1,0,0,0.16666666666666666,0.0,0.0,3,0.4106666666666667,1,0,0.3333333333333333,0.0,0,5976.5,2.0451351125240524,0.5429866979001088,0.03889916060124376,0.375,0.0,0.23475000000000001,0.5418000000000001,0.3606666666666667
C000193,44,1.1,102358,532574,4512.85,58,104.98,7.5,0.737,0.263,0.775,19.0,0.605,5,0.669,0.082,4384.9,75.60172413793103,70.525,58,4,2026-08-21,2026-05-10,47,11,38.389438658099294,14.5,0.8103448275862069,0.1896551724137931,8,58,4384.9,3,5,4,12,5,5,353465.5,70693.1,1,1,1,1,5,5,5,3,0,1.0,0.6,0.0,2,0.34,2,1,1.0,0.5,0,8529.833333333334,5.203052033060435,0.5290666093514919,0.042838859688544124,0.625,0.0,0.69,0.6007,0.7012499999999999
C000194,53,8.7,49141,249724,2073.01,37,100.0,4.7,0.78,0.22,0.877,15.0,0.501,3,0.725,0.095,2415.3,65.27837837837838,56.0,37,4,2026-08-24,2026-05-02,29,8,28.68226218351621,9.25,0.7837837837837838,0.21621621621621623,5,37,2415.3,4,3,2,9,3,3,87874.13,29291.376666666667,1,0,0,1,4,4,2,2,1,0.5,1.0,0.5,3,0.44,0,0,0.0,0.0,0,4095.0833333333335,5.081785067458945,0.5062192466575772,0.04915040393968377,0.375,0.0,0.6699,0.5175000000000001,0.22799999999999998
C000195,56,3.5,66540,630292,1616.57,18,100.0,96.3,0.661,0.339,0.415,19.0,0.184,2,0.286,-0.087,1874.39,104.13277777777779,87.84,18,5,2026-05-23,2025-12-14,13,5,53.55354393782594,3.6,0.7222222222222222,0.2777777777777778,98,18,1874.39,1,1,1,3,2,2,247367.41,123683.705,0,0,0,1,5,5,2,2,0,0.4,1.0,0.0,3,0.39666666666666667,1,0,0.3333333333333333,0.0,0,5545.0,9.472377517282837,0.291536519386835,0.02816937180643222,0.25,0.0,0.42274999999999996,0.37329999999999997,0.45
C000196,38,17.5,72359,417684,2800.25,42,100.0,0.2,0.898,0.102,0.779,16.0,0.762,2,0.706,-0.099,2493.02,59.357619047619046,50.39,42,5,2026-08-29,2026-02-13,37,5,23.736993029767653,8.4,0.8809523809523809,0.11904761904761904,0,42,2493.02,5,3,2,10,2,2,65458.06,32729.03,0,0,0,1,4,4,2,2,1,0.5,1.0,0.5,5,0.5526,2,1,0.4,0.5,0,6029.916666666667,5.772384914108819,0.4643928191379096,0.03445348885418538,0.25,0.0,0.7010500000000001,0.49929999999999997,0.49041666666666667
C000197,37,9.1,89296,280544,4499.31,35,119.05,8.6,0.743,0.257,0.596,11.0,0.495,2,0.369,-0.065,3749.85,107.13857142857142,95.43,35,4,2026-08-19,2026-05-07,23,12,50.06263700974758,8.75,0.6571428571428571,0.34285714285714286,10,35,3749.85,3,2,4,9,2,2,126523.78,63261.89,0,1,0,0,5,5,1,1,0,0.2,1.0,0.0,2,0.1365,0,0,0.0,0.0,0,7441.333333333333,3.141730872603476,0.6046376097473571,0.04199348235083318,0.25,0.0,0.50195,0.3607,0.5589166666666667
C000198,47,5.1,86099,104090,2913.02,41,100.0,13.8,0.57,0.43,0.774,8.0,0.548,4,0.918,0.094,2780.53,67.81780487804879,63.37,41,4,2026-08-15,2026-05-10,20,21,25.938612579723213,10.25,0.4878048780487805,0.5121951219512195,14,41,2780.53,2,3,3,8,4,3,60556.6,15139.15,1,0,0,1,7,7,3,3,1,0.42857142857142855,1.0,0.3333333333333333,5,0.4518,1,0,0.2,0.0,0,7174.916666666667,1.2089571307448403,0.40600053426869065,0.032294567881160065,0.5,0.0,0.5653,0.6254,0.3766666666666667
C000199,38,4.7,86946,374046,3201.27,47,100.0,2.0,0.647,0.353,0.094,2.0,0.182,4,0.599,-0.191,3231.86,68.76297872340426,64.18,47,3,2026-08-27,2026-06-10,39,8,26.788053462796135,15.666666666666666,0.8297872340425532,0.1702127659574468,2,47,3231.86,5,4,3,12,4,3,200825.28999999998,50206.322499999995,0,1,0,1,7,7,4,0,0,0.5714285714285714,0.0,0.0,5,0.2892,1,1,0.2,1.0,0,7245.5,4.302049547995307,0.4418287212752743,0.03717088767740897,0.5,0.0,0.1078,0.49219999999999997,0.5629166666666667
C000200,60,5.6,70095,1178883,3171.89,36,101.29,7.5,0.666,0.334,0.494,2.0,0.597,2,0.634,0.007,3138.02,87.16722222222222,74.255,36,5,2026-08-20,2026-04-30,27,9,37.97640001076692,7.2,0.75,0.25,9,36,3138.02,3,3,3,9,2,2,671187.41,335593.705,0,0,0,1,6,6,5,1,0,0.8333333333333334,0.2,0.0,5,0.5682,1,0,0.2,0.0,0,5841.25,16.818360796062485,0.5430156216563236,0.04476810043512376,0.25,0.0,0.39155,0.4777,0.6199166666666667
C000201,49,12.2,66779,140808,3251.93,27,122.98,2.2,0.595,0.405,0.636,11.0,0.416,1,0.368,-0.106,3735.94,138.36814814814815,142.46,27,5,2026-08-27,2026-03-18,23,4,54.74205927923294,5.4,0.8518518518518519,0.14814814814814814,2,27,3735.94,5,2,4,11,1,1,4103.07,4103.07,0,0,0,0,7,7,4,1,0,0.5714285714285714,0.25,0.0,5,0.3388,3,0,0.6,0.0,0,5564.916666666667,2.1085670644963237,0.5843627487683253,0.05594483295646835,0.125,0.0,0.5002,0.3479,0.3221666666666667
C000202,32,6.9,58116,67849,2183.96,22,100.0,6.7,0.725,0.275,0.765,19.0,0.375,3,0.544,0.094,2718.93,123.58772727272726,117.41499999999999,22,5,2026-08-21,2026-03-29,17,5,42.28962868823448,4.4,0.7727272727272727,0.22727272727272727,8,22,2718.93,3,1,2,6,3,3,43943.409999999996,14647.803333333331,0,1,0,1,7,7,6,1,0,0.8571428571428571,0.16666666666666666,0.0,2,0.2545,1,0,0.5,0.0,0,4843.0,1.1674753940395073,0.4509518893247987,0.04678453437951682,0.375,0.0,0.628,0.5007,0.17099999999999999
C000203,33,18.0,69757,74442,2217.82,8,231.65,59.4,0.555,0.445,0.04,7.0,0.033,1,0.262,-0.227,2528.7,316.0875,314.98,8,4,2026-06-14,2026-01-18,4,4,180.55812857043335,2.0,0.5,0.5,76,8,2528.7,1,1,2,4,1,1,7906.64,7906.64,0,0,0,0,4,4,0,0,0,0.0,0.0,0.0,5,0.3114,0,0,0.0,0.0,0,5813.083333333333,1.0671617185372078,0.38152214114712507,0.03625012543544017,0.125,0.0,0.09625,0.2786,0.24508333333333335
C000204,42,6.1,88691,122266,3104.57,34,100.0,6.3,0.408,0.592,0.544,12.0,0.505,2,0.525,-0.055,2762.82,81.25941176470589,68.46,34,4,2026-08-23,2026-04-10,14,20,41.49317709091507,8.5,0.4117647058823529,0.5882352941176471,6,34,2762.82,4,2,3,9,2,2,36638.93,18319.465,0,1,0,0,4,4,1,1,0,0.25,1.0,0.0,2,0.29,0,0,0.0,0.0,0,7390.916666666667,1.3785615225896652,0.42005209096751644,0.031151075080898854,0.25,0.0,0.49105,0.4075,0.4053333333333333
C000205,44,7.2,79791,417821,3229.5,16,224.52,145.2,0.788,0.212,0.552,4.0,0.31,1,0.531,-0.188,3584.56,224.035,221.935,16,4,2026-03-31,2025-11-22,12,4,100.71526908402055,4.0,0.75,0.25,151,16,3584.56,1,1,3,5,1,1,33009.32,33009.32,0,0,0,1,3,3,1,1,0,0.3333333333333333,1.0,0.0,2,0.3725,1,0,0.5,0.0,0,6649.25,5.236442706570917,0.48569387524908825,0.044924364903309894,0.125,0.0,0.3659,0.3593,0.5518333333333333
C000206,38,5.3,104938,232717,3218.31,44,100.0,10.1,0.821,0.179,0.508,12.0,0.327,3,0.667,0.015,3379.04,76.79636363636364,61.91,44,4,2026-08-19,2026-01-10,37,7,37.810738790252344,11.0,0.8409090909090909,0.1590909090909091,10,44,3379.04,3,4,3,10,3,3,139243.87,46414.62333333333,1,0,0,1,3,3,1,1,0,0.3333333333333333,1.0,0.0,2,0.26,1,0,0.5,0.0,0,8744.833333333334,2.217661857477749,0.36802416665078425,0.03220034687148602,0.375,0.0,0.43035,0.5001,0.5196666666666667
C000207,50,1.6,196347,941478,11222.34,63,187.33,21.5,0.706,0.294,0.918,18.0,0.718,7,0.731,0.047,9268.01,147.11126984126983,131.76,63,6,2026-08-08,2026-03-14,47,16,88.7940097422311,10.5,0.746031746031746,0.25396825396825395,21,63,9268.01,2,5,5,12,7,6,969360.0700000001,138480.01,2,1,1,1,6,6,4,2,0,0.6666666666666666,0.5,0.0,5,0.6182000000000001,1,0,0.2,0.0,0,16362.25,4.794970129413742,0.6858677749087075,0.047202198149195046,0.875,0.0,0.7726,0.7943,0.909
C000208,40,3.3,33181,140328,1023.67,24,100.0,6.5,0.552,0.448,0.912,14.0,0.893,2,0.504,-0.001,1018.73,42.44708333333333,40.0,24,4,2026-08-22,2026-05-03,7,17,5.559180796051555,6.0,0.2916666666666667,0.7083333333333334,7,24,1018.73,4,1,1,6,2,2,45934.89,22967.445,0,0,0,1,4,4,4,2,0,1.0,0.5,0.0,5,0.45199999999999996,3,0,0.6,0.0,0,2765.0833333333335,4.22916729453603,0.3702130737470239,0.03070220909556674,0.25,0.0,0.7736500000000001,0.4012,0.06908333333333333
C000209,34,11.3,78322,123121,3304.9,28,115.72,2.3,0.474,0.526,0.729,17.0,0.823,1,0.564,-0.031,3741.0699999999997,133.60964285714286,129.14999999999998,28,5,2026-08-27,2026-04-21,14,14,44.34800471374047,5.6,0.5,0.5,2,28,3741.0699999999997,5,2,4,11,1,1,4770.49,4770.49,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,2,0.2565,0,0,0.0,0.0,0,6526.833333333333,1.5719848829192309,0.5063558131814816,0.04776525114271852,0.125,0.0,0.7038,0.40669999999999995,0.37825
C000210,65,9.2,50984,310309,1951.09,29,100.0,4.4,0.869,0.131,0.744,13.0,0.718,1,0.587,0.074,1674.94,57.756551724137935,47.4,29,5,2026-08-24,2026-04-18,26,3,21.607518247767057,5.8,0.896551724137931,0.10344827586206896,5,29,1674.94,4,2,1,7,1,1,91974.29,91974.29,0,0,0,0,5,5,2,2,0,0.4,1.0,0.0,2,0.46399999999999997,1,0,0.5,0.0,0,4248.666666666667,6.086399654793661,0.4592240702965636,0.03285226737800094,0.125,0.0,0.6443,0.41359999999999997,0.26366666666666666
C000211,53,3.2,75089,611053,2169.35,48,100.0,9.0,0.741,0.259,0.552,13.0,0.435,2,0.498,-0.225,2372.95,49.43645833333333,40.0,48,5,2026-08-20,2026-04-25,37,11,16.524281745047688,9.6,0.7708333333333334,0.22916666666666666,9,48,2372.95,3,4,2,9,2,2,277701.22,138850.61,0,0,0,1,6,6,3,2,1,0.5,0.6666666666666666,0.5,2,0.4125,0,0,0.0,0.0,0,6257.416666666667,8.137716576329423,0.3466846009402176,0.031601832492109364,0.25,0.0,0.48715,0.43689999999999996,0.52425
C000212,63,3.1,60255,168704,1228.42,37,100.0,5.2,0.746,0.254,0.862,15.0,0.472,1,0.684,0.023,1758.07,47.5154054054054,40.0,37,4,2026-08-23,2026-05-28,27,10,12.127736253589811,9.25,0.7297297297297297,0.2702702702702703,6,37,1758.07,4,3,1,8,1,1,31792.59,31792.59,0,0,0,0,7,7,6,4,0,0.8571428571428571,0.6666666666666666,0.0,3,0.36433333333333334,1,0,0.3333333333333333,0.0,0,5021.25,2.79983403866899,0.24464426188698035,0.02917716372085304,0.125,0.0,0.6559,0.4052,0.19483333333333336
