customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000199,1,Core Active,Core Relationship Customer,0.5789166666666665,Medium,0.6129166666666667,High Transactional,0.296,Moderate Digital,High Engagement,Recently Active,Established Relationship,Declining Spender,0.19999999999999998,Low Response,0.45743333333333325,Moderate Cross-Sell Opportunity,0.32829166666666665,Low Risk,0.47121999999999997,Ready,0.44904333333333324,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000200,1,Core Active,Core Relationship Customer,0.6161666666666665,High,0.4633333333333334,Moderate Transactional,0.55,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.3516666666666667,Responsive,0.5886583333333333,Moderate Cross-Sell Opportunity,0.36483333333333334,Moderate Risk,0.26887,Needs Nurturing,0.47009,Priority 3,Core Active | Core Relationship Customer | High Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000201,1,Core Active,Core Relationship Customer,0.3041666666666667,Low,0.38916666666666666,Moderate Transactional,0.5287999999999999,Digitally Active,Moderate Engagement,Recently Active,Shallow Relationship,Declining Spender,0.27499999999999997,Low Response,0.556585,Moderate Cross-Sell Opportunity,0.5453333333333333,Moderate Risk,0.32858,Needs Nurturing,0.3952121666666667,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000202,1,Core Active,Core Relationship Customer,0.16416666666666666,Low,0.22624999999999998,Low Transactional,0.6766,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.35,Responsive,0.40971166666666664,Low Cross-Sell Opportunity,0.456375,Moderate Risk,0.264075,Needs Nurturing,0.33791974999999996,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Established Relationship | Low Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000203,2,At Risk,At-Risk Declining Customer,0.21600000000000003,Low,0.16875,Low Transactional,0.1288,Low Digital,Low Engagement,At Risk,Shallow Relationship,Declining Spender,0.0,Unresponsive,0.35206833333333337,Low Cross-Sell Opportunity,0.9407083333333334,Critical Risk,0.10899,Low Readiness,0.17119716666666668,Priority 4,At Risk | At-Risk Declining Customer | Low Value | Low Digital | Low Transactional | Declining Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000204,1,Core Active,Core Relationship Customer,0.38833333333333336,Medium,0.435,Moderate Transactional,0.5364,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.38749999999999996,Responsive,0.5087383333333333,Moderate Cross-Sell Opportunity,0.5546666666666666,High Risk,0.10149999999999999,Low Readiness,0.35827983333333335,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000205,0,Dormant / Declining,Dormant Reactivation Target,0.5113333333333333,Medium,0.3183333333333333,Moderate Transactional,0.5436000000000001,Digitally Active,High Engagement,Dormant,Shallow Relationship,Declining Spender,0.41666666666666663,Responsive,0.5579783333333335,Moderate Cross-Sell Opportunity,0.8719166666666668,Critical Risk,0.30537499999999995,Needs Nurturing,0.41657891666666663,Priority 3,Dormant / Declining | Dormant Reactivation Target | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Needs Nurturing
C000206,1,Core Active,Core Relationship Customer,0.5241666666666667,Medium,0.5833333333333334,High Transactional,0.5716000000000001,Digitally Active,High Engagement,Active,Established Relationship,Stable Spender,0.41666666666666663,Responsive,0.49824500000000005,Moderate Cross-Sell Opportunity,0.33866666666666667,Low Risk,0.266,Needs Nurturing,0.4440651666666667,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000207,3,Premium High-Value,Premium Digital Customer,0.9135833333333334,Very High,0.9470833333333334,Very High Transactional,0.8432,Highly Digital,Very High Engagement,Active,Deep Relationship,Stable Spender,0.3833333333333333,Responsive,0.5753233333333333,Moderate Cross-Sell Opportunity,0.34012500000000007,Low Risk,0.28637,Needs Nurturing,0.5238811666666666,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000208,1,Core Active,Core Digital Customer,0.08658333333333333,Low,0.12916666666666665,Low Transactional,0.7488,Highly Digital,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.5,Responsive,0.4557933333333334,Moderate Cross-Sell Opportunity,0.6144166666666667,High Risk,0.36819999999999997,Needs Nurturing,0.38033383333333326,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000209,1,Core Active,Core Relationship Customer,0.35358333333333336,Medium,0.4016666666666667,Moderate Transactional,0.6629999999999999,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.0,Unresponsive,0.6273166666666666,Moderate Cross-Sell Opportunity,0.46266666666666667,Moderate Risk,0.089775,Low Readiness,0.31740958333333336,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000210,1,Core Active,Core Relationship Customer,0.27616666666666667,Low,0.25333333333333335,Moderate Transactional,0.6812,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.43999999999999995,Responsive,0.6012649999999999,Moderate Cross-Sell Opportunity,0.33666666666666667,Low Risk,0.3373999999999999,Needs Nurturing,0.46048783333333326,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000211,1,Core Active,Core Relationship Customer,0.5609999999999999,Medium,0.5008333333333332,High Transactional,0.5304,Digitally Active,Moderate Engagement,Active,Developing Relationship,Declining Spender,0.55,Responsive,0.5413716666666666,Moderate Cross-Sell Opportunity,0.5345,Moderate Risk,0.14437499999999998,Low Readiness,0.43920525,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000212,1,Core Active,Core Digital Customer,0.22325,Low,0.26791666666666664,Moderate Transactional,0.7908,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.5,Responsive,0.6160266666666667,Moderate Cross-Sell Opportunity,0.2660416666666667,Low Risk,0.2441833333333333,Needs Nurturing,0.45273716666666663,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000213,1,Core Active,Core Relationship Customer,0.52475,Medium,0.43416666666666665,Moderate Transactional,0.5406,Digitally Active,High Engagement,Active,Developing Relationship,Stable Spender,0.7124999999999999,Highly Responsive,0.54227,Moderate Cross-Sell Opportunity,0.40225000000000005,Moderate Risk,0.162925,Low Readiness,0.48439975,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000214,3,Premium High-Value,Premium Digital Customer,0.8268333333333333,Very High,0.9066666666666667,Very High Transactional,0.7454000000000001,Highly Digital,High Engagement,Active,Deep Relationship,Declining Spender,0.4624999999999999,Responsive,0.551705,Moderate Cross-Sell Opportunity,0.4754166666666667,Moderate Risk,0.29259999999999997,Needs Nurturing,0.5076448333333333,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Declining Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000215,2,At Risk,At-Risk Declining Customer,0.43074999999999997,Medium,0.35916666666666663,Moderate Transactional,0.4716,Digitally Active,Moderate Engagement,At Risk,Developing Relationship,Declining Spender,0.0,Unresponsive,0.4421366666666667,Low Cross-Sell Opportunity,0.8645,Critical Risk,0.43762999999999996,Ready,0.32021099999999997,Priority 3,At Risk | At-Risk Declining Customer | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Ready
C000216,2,At Risk,At-Risk Engagement Customer,0.07641666666666667,Low,0.12125,Low Transactional,0.659,Digitally Active,High Engagement,At Risk,Shallow Relationship,Stable Spender,0.585,Responsive,0.46958333333333335,Moderate Cross-Sell Opportunity,0.636125,High Risk,0.683925,Highly Ready,0.47670625,Priority 3,At Risk | At-Risk Engagement Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Highly Ready
C000217,3,Premium High-Value,Premium Digital Customer,0.9463333333333332,Very High,0.9125000000000001,Very High Transactional,0.7667999999999999,Highly Digital,High Engagement,Active,Established Relationship,Growing Spender,0.7119047619047618,Highly Responsive,0.6093183333333333,Moderate Cross-Sell Opportunity,0.3395000000000001,Low Risk,0.655775,Highly Ready,0.6971202023809523,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Highly Ready
C000218,3,Premium High-Value,Premium Relationship Customer,0.7913333333333332,High,0.6904166666666667,High Transactional,0.542,Digitally Active,High Engagement,Recently Active,Established Relationship,Stable Spender,0.38749999999999996,Responsive,0.5502916666666666,Moderate Cross-Sell Opportunity,0.4099583333333333,Moderate Risk,0.40789,Ready,0.5222641666666666,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000219,1,Core Active,Core Relationship Customer,0.50275,Medium,0.6591666666666667,High Transactional,0.6108,Digitally Active,Moderate Engagement,Recently Active,Established Relationship,Stable Spender,0.41,Responsive,0.4566266666666667,Moderate Cross-Sell Opportunity,0.29600000000000004,Low Risk,0.536775,Ready,0.49899425000000003,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000220,1,Core Active,Core Digital Customer,0.6603333333333332,High,0.5404166666666667,High Transactional,0.8152,Highly Digital,High Engagement,Recently Active,Established Relationship,Stable Spender,0.41666666666666663,Responsive,0.6174316666666667,Moderate Cross-Sell Opportunity,0.447875,Moderate Risk,0.4762875,Ready,0.5418972083333333,Priority 2,Core Active | Core Digital Customer | High Value | Highly Digital | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000221,3,Premium High-Value,Premium Digital Customer,0.6124166666666666,High,0.4995833333333334,Moderate Transactional,0.8436,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Stable Spender,0.27999999999999997,Low Response,0.6534199999999999,Moderate Cross-Sell Opportunity,0.13295833333333332,Low Risk,0.5961249999999999,Ready,0.5796239166666666,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Moderate Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000222,1,Core Active,Core Relationship Customer,0.5115833333333333,Medium,0.5229166666666666,High Transactional,0.3032,Moderate Digital,High Engagement,Active,Established Relationship,Growing Spender,0.11666666666666665,Unresponsive,0.37649,Low Cross-Sell Opportunity,0.5034583333333333,Moderate Risk,0.09753333333333333,Low Readiness,0.28705533333333333,Priority 4,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | High Transactional | Growing Spender | Established Relationship | Low Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000223,3,Premium High-Value,Premium Digital Customer,0.8001666666666666,Very High,0.795,Very High Transactional,0.7816000000000001,Highly Digital,Very High Engagement,Active,Established Relationship,Stable Spender,0.5416666666666666,Responsive,0.5945116666666667,Moderate Cross-Sell Opportunity,0.4215,Moderate Risk,0.43295,Ready,0.5727993333333332,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000224,1,Core Active,Core Relationship Customer,0.20816666666666667,Low,0.22041666666666665,Low Transactional,0.6456,Digitally Active,High Engagement,Active,Shallow Relationship,Stable Spender,0.2333333333333333,Low Response,0.5473116666666666,Moderate Cross-Sell Opportunity,0.6137916666666667,High Risk,0.5112,Ready,0.408506,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
C000225,0,Dormant / Declining,Dormant Reactivation Target,0.15875,Low,0.11125000000000002,Low Transactional,0.0844,Low Digital,Low Engagement,Dormant,Shallow Relationship,Declining Spender,0.0,Unresponsive,0.30994666666666665,Low Cross-Sell Opportunity,0.9827083333333334,Critical Risk,0.07682499999999999,Low Readiness,0.13773191666666668,Priority 4,Dormant / Declining | Dormant Reactivation Target | Low Value | Low Digital | Low Transactional | Declining Spender | Shallow Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
